Objects,sound,🔊,Speaker High Volume
Symbols,arrow-av,🔃,Clockwise Vertical Arrows
Symbols,religion-zodiac,♍️,Virgo Sign
Objects,time,🕘,Nine O'Clock
Food & Drink,food-sweet,🧁,Cupcake
Travel & Places,transportation,🚆,Train
Symbols,other-symbol,⭕,Hollow Red Circle
Animals & Nature,animal-mammal,🐒,Monkey
People & Body,person-activity,🏂,Snowboarder
Smileys & Emotions,face,😍,Heart-Eyes
Activities,sport,🎽,Running Shirt
Animals & Nature,sky-weather,⚡,High Voltage
Symbols,heart,💗,Growing Heart
Objects,stationery,📜,Scroll
Food & Drink,drink,🍼,Baby Bottle
People & Body,hands,✋,Raised Hand
Symbols,alphanum,🆔,ID Button
Objects,technology,🎥,Movie Camera
Objects,clothing,👕,T-Shirt
Objects,science,🩼,Crutch
Smileys & Emotions,face,🙂,Slightly Smiling Face
Food & Drink,food-prepared,🥪,Sandwich
Travel & Places,place-other,🌉,Bridge at Night
Travel & Places,transportation,🚒,Fire Engine
Activities,game,🔮,Crystal Ball
Animals & Nature,animal-marine,🐡,Blowfish
Symbols,geometric,🟥,Red Square
Food & Drink,food-produce,🌽,Ear of Corn
Travel & Places,place-building,🏨,Hotel
Symbols,transport-sign,🅿️,Parking
Objects,tool,🏹,Bow and Arrow
Symbols,warning,📵,No Mobile Phones
People & Body,person,👸,Princess
Animals & Nature,animal-mammal,🐽,Pig Nose
Symbols,arrow-av,📳,Vibration Mode
People & Body,body-parts,🤳,Selfie
Smileys & Emotions,face,🥱,Yawning Face
Animals & Nature,sky-weather,🔥,Fire
Smileys & Emotions,face-costume,👺,Goblin
Activities,event,🎗️,Reminder Ribbon
Symbols,punctuation,⁉️,Exclamation Question Mark
Objects,stationery,🗂️,Card Index Dividers
Objects,clothing,👒,Woman's Hat
Travel & Places,transportation,🚕,Taxi
Animals & Nature,animal-bird,🦩,Flamingo
People & Body,hands,👉,Index Pointing Right
Smileys & Emotions,face,🤥,Lying Face
Symbols,alphanum,🔣,Input Symbols
Animals & Nature,animal-bug,🦗,Cricket
Objects,lock,🔒,Locked
Symbols,religion-zodiac,✡️,Star of David
Objects,household,🧹,Broom
Animals & Nature,animal-mammal,🦧,Orangutan
Food & Drink,food-prepared,🍢,Oden
Objects,technology,🕯️,Candle
People & Body,person-activity,🧎,Person Kneeling
Symbols,emotion,🗨️,Speech Bubble
Animals & Nature,animal-reptile,🐲,Dragon Face
Activities,sport,🏈,American Football
Smileys & Emotions,face,🫤,Face with Diagonal Mouth
People & Body,person,🙍,Person Frowning
Animals & Nature,plant-flower,🌷,Tulip
Objects,musical-instrument,🎻,Violin
Food & Drink,food-produce,🫚,Ginger Root
Symbols,arrow-av,🔂,Repeat Single Button
Travel & Places,transportation,🚇,Metro
Objects,office,🗑️,Wastebasket
Animals & Nature,plant-other,🌾,Sheaf of Rice
Animals & Nature,sky-weather,🌀,Cyclone
Travel & Places,place-building,🏫,School
Objects,clothing,🩱,One-Piece Swimsuit
Objects,stationery,📈,Chart Increasing
Smileys & Emotions,face,🤪,Zany Face
Animals & Nature,animal-mammal,🫏,Donkey
Symbols,heart,💟,Heart Decoration
Objects,time,🕰️,Mantelpiece Clock
People & Body,person-fantasy,🦸,Superhero
People & Body,hands,🫱,Rightwards Hand
Objects,tool,⚔️,Crossed Swords
Food & Drink,food-prepared,🍟,French Fries
Symbols,alphanum,㊙️,Japanese 'Secret' Button
Travel & Places,transportation,💺,Seat
Food & Drink,drink,🍻,Clinking Beer Mugs
Objects,music,🎛️,Control Knobs
Smileys & Emotions,face,😮,Face with Open Mouth
Activities,game,♣️,Club Suit
Symbols,other-symbol,⚜️,Fleur-de-lis
Symbols,geometric,🟡,Yellow Circle
Activities,event,🎐,Wind Chime
People & Body,person,💂,Guard
Activities,award-medal,🎖️,Military Medal
Objects,technology,📼,Videocassette
Symbols,arrow-av,⤵️,Arrow Curving Down
Animals & Nature,animal-mammal,🐫,Two-Hump Camel
Smileys & Emotions,face,😁,Beaming Face
Objects,money,💰,Money Bag
Food & Drink,food-produce,🫛,Pea Pod
Objects,clothing,🧣,Scarf
Travel & Places,place-other,🌆,Cityscape at Dusk
Symbols,religion-zodiac,🔯,Dotted Six-Pointed Star
Animals & Nature,animal-marine,🦐,Shrimp
People & Body,body-parts,👁️,Eye
Objects,stationery,🪪,Identification Card
Objects,household,🪟,Window
Activities,arts-crafts,🪡,Sewing Needle
Travel & Places,place-map,🗾,Map of Japan
Travel & Places,transportation,🛼,Roller Skate
People & Body,person-activity,🤽,Person Playing Water Polo
Objects,other-object,🧿,Nazar Amulet
Food & Drink,dishware,🍽️,Fork and Knife with Plate
Food & Drink,food-prepared,🌮,Taco
People & Body,hands,🤝,Handshake
Activities,sport,🥋,Martial Arts Uniform
Objects,science,🩻,X-Ray
Smileys & Emotions,face,😪,Sleepy Face
Travel & Places,place-building,🏢,Office Building
Food & Drink,food-sweet,🥧,Pie
Symbols,alphanum,🆙,UP! Button
Animals & Nature,animal-bird,🐓,Rooster
Animals & Nature,animal-mammal,🐪,Camel
Symbols,transport-sign,🚹,Men's Room
People & Body,person,🙆,Person Gesturing OK
Travel & Places,transportation,🚏,Bus Stop
Smileys & Emotions,face,😠,Angry Face
Animals & Nature,sky-weather,🌩️,Cloud with Lightning
Objects,clothing,🧥,Coat
Symbols,arrow-av,⤴️,Arrow Curving Up
Objects,tool,⛏️,Pick
Objects,technology,🔋,Battery
Smileys & Emotions,cat-face,😹,Cat with Tears of Joy
Objects,stationery,📙,Orange Book
Animals & Nature,plant-other,🪨,Rock
Objects,writing,🖊️,Pen
Food & Drink,food-produce,🌰,Chestnut
Smileys & Emotions,face,🤗,Smiling Face with Open Hands
People & Body,hands,🖐️,Hand with Fingers Splayed
Animals & Nature,sky-weather,🌬️,Wind Face
People & Body,family,👭,Women Holding Hands
Symbols,heart,💓,Beating Heart
Food & Drink,food-prepared,🍘,Rice Cracker
Animals & Nature,animal-mammal,🐑,Ewe
Travel & Places,transportation,🚛,Articulated Lorry
Travel & Places,place-geographic,🌋,Volcano
Objects,sound,🔉,Speaker Medium Volume
Animals & Nature,animal-bug,🦂,Scorpion
Symbols,warning,🚭,No Smoking
Objects,time,🕒,Three O'Clock
Activities,game,🪁,Kite
Smileys & Emotions,face,😨,Fearful Face
Symbols,alphanum,🆑,Clear Button
Symbols,religion-zodiac,♈️,Aries Sign
People & Body,person-activity,🤺,Person Fencing
Food & Drink,drink,🥤,Cup with Straw
People & Body,person,🙅,Person Gesturing No
Travel & Places,place-building,🏩,Love Hotel
Animals & Nature,sky-weather,☔,Umbrella with Rain Drops
Activities,event,🎀,Ribbon
Objects,clothing,👑,Crown
Symbols,arrow-av,⬇️,Down Arrow
Symbols,geometric,🟨,Yellow Square
Objects,household,🪑,Chair
Activities,sport,🏀,Basketball
Objects,stationery,🔖,Bookmark
Travel & Places,transportation,🚁,Helicopter
Smileys & Emotions,face,😄,Grinning Face with Smiling Eyes
Animals & Nature,animal-mammal,🦨,Skunk
Food & Drink,food-prepared,🍔,Hamburger
Objects,technology,🎬,Clapper Board
Symbols,other-symbol,〽️,Part Alternation Mark
People & Body,body-parts,🦿,Mechanical Leg
Symbols,emotion,💨,Dashing Away
People & Body,hands,👊,Oncoming Fist
Food & Drink,food-produce,🫒,Olive
Smileys & Emotions,face,😟,Worried Face
People & Body,person-fantasy,🧌,Troll
Travel & Places,place-other,🎡,Ferris Wheel
Objects,tool,🛠️,Hammer and Wrench
Animals & Nature,animal-marine,🦭,Seal
Travel & Places,transportation,🚟,Suspension Railway
Objects,clothing,🪖,Military Helmet
Symbols,alphanum,🆘,SOS Button
Objects,office,📌,Pushpin
Animals & Nature,sky-weather,🌤️,Sun Behind Small Cloud
People & Body,person,👲,Person with Skullcap
Animals & Nature,animal-mammal,🐹,Hamster
Smileys & Emotions,face,🤤,Drooling Face
Animals & Nature,plant-flower,🌹,Rose
Objects,stationery,🗞️,Rolled-Up Newspaper
Symbols,arrow-av,⏪,Fast Reverse Button
Animals & Nature,animal-bird,🦅,Eagle
Objects,musical-instrument,🎷,Saxophone
Food & Drink,food-prepared,🫔,Tamale
Travel & Places,place-building,🏤,Post Office
People & Body,person-symbol,🫆,Fingerprint
People & Body,person-activity,⛷️,Skier
Symbols,religion-zodiac,⚛️,Atom Symbol
Smileys & Emotions,face,😳,Flushed Face
People & Body,hands,👏,Clapping Hands
Animals & Nature,plant-other,🪹,Empty Nest
Smileys & Emotions,face-costume,🤖,Robot
Symbols,heart,💖,Sparkling Heart
Objects,household,🛗,Elevator
Objects,technology,📠,Fax Machine
Smileys & Emotions,monkey-face,🙉,Hear-No-Evil Monkey
Objects,money,💸,Money with Wings
Travel & Places,transportation,🚍,Oncoming Bus
Animals & Nature,animal-mammal,🐖,Pig
Activities,sport,🏉,Rugby Football
Activities,event,🎏,Carp Streamer
People & Body,person,🧓,Older Person
Objects,science,💉,Syringe
Objects,clothing,👝,Clutch Bag
Activities,game,🃏,Joker
Food & Drink,food-produce,🍅,Tomato
Animals & Nature,sky-weather,💧,Droplet
Symbols,transport-sign,🚺,Women's Room
Smileys & Emotions,face,🥹,Face Holding Back Tears
Symbols,alphanum,Ⓜ️,Circled M
Symbols,geometric,🔺,Red Triangle Pointed Up
Flags,flag,🏁,Chequered Flag
Food & Drink,food-sweet,🍪,Cookie
Objects,stationery,📄,Page Facing Up
Food & Drink,drink,🫗,Pouring Liquid
Objects,time,🕛,Twelve O'Clock
Food & Drink,food-prepared,🌭,Hot Dog
Animals & Nature,animal-reptile,🦎,Lizard
Travel & Places,transportation,🛟,Ring Buoy
Symbols,arrow-av,📴,Mobile Phone Off
Symbols,gender,♂️,Male Symbol
Smileys & Emotions,face,🫣,Face with Peeking Eye
Smileys & Emotions,face-negative,☠️,Skull and Crossbones
Objects,tool,🪏,Shovel
Animals & Nature,animal-mammal,🐗,Boar
People & Body,hands,✊,Raised Fist
Animals & Nature,animal-bug,🕷️,Spider
Travel & Places,place-building,🏰,Castle
Objects,clothing,🧤,Gloves
People & Body,body-parts,🦷,Tooth
Smileys & Emotions,face,😀,Grinning Face
Animals & Nature,sky-weather,⛱️,Umbrella on Ground
Travel & Places,transportation,🚗,Automobile
Objects,technology,💽,Computer Disk
People & Body,person,👩,Woman
Objects,music,📻,Radio
Food & Drink,food-produce,🥕,Carrot
People & Body,person-activity,🤹,Person Juggling
Symbols,alphanum,🈹,Japanese 'Discount' Button
Food & Drink,food-prepared,🍙,Rice Ball
Animals & Nature,animal-marine,🫍,Orca
Objects,stationery,📝,Memo
Symbols,other-symbol,✴️,Eight-Pointed Star
Smileys & Emotions,face,😏,Smirking Face
Travel & Places,place-other,🏙️,Cityscape
Animals & Nature,animal-mammal,🐄,Cow
Symbols,arrow-av,🔼,Upwards Button
Symbols,emotion,💭,Thought Balloon
Objects,household,🚪,Door
Symbols,religion-zodiac,🕎,Menorah
Activities,sport,🏸,Badminton
Travel & Places,transportation,🛥️,Motor Boat
Animals & Nature,animal-bird,🕊️,Dove
People & Body,hands,🤛,Left-Facing Fist
Symbols,warning,🚱,Non-Potable Water
Objects,clothing,📿,Prayer Beads
Smileys & Emotions,face,🧐,Face with Monocle
Objects,other-object,⚱️,Funeral Urn
Activities,event,🪔,Diya Lamp
Animals & Nature,plant-other,🍃,Leaf Fluttering in Wind
Animals & Nature,sky-weather,🌗,Last Quarter Moon
Symbols,heart,❣️,Heart Exclamation
Activities,game,🎴,Flower Playing Cards
Animals & Nature,animal-mammal,🐁,Mouse
People & Body,person,🙎,Person Pouting
Food & Drink,food-prepared,🍤,Fried Shrimp
People & Body,person-fantasy,🧙,Mage
Objects,tool,🔧,Wrench
Smileys & Emotions,cat-face,😼,Cat with Wry Smile
Travel & Places,place-building,🏥,Hospital
Objects,stationery,📉,Chart Decreasing
Travel & Places,transportation,🚅,Bullet Train
Smileys & Emotions,face,😵,Face with Crossed-Out Eyes
Symbols,alphanum,㊗️,Japanese 'Congratulations' Button
Objects,technology,📽️,Film Projector
Food & Drink,food-produce,🍏,Green Apple
Symbols,geometric,🔵,Blue Circle
Symbols,arrow-av,📶,Antenna Bars
Travel & Places,place-geographic,🛘,Landslide
Objects,sound,📯,Postal Horn
Food & Drink,drink,🍷,Wine Glass
Smileys & Emotions,face,😰,Anxious Face with Sweat
Objects,time,🕕,Six O'Clock
Food & Drink,dishware,🫙,Jar
Objects,clothing,🥿,Flat Shoe
People & Body,hands,🫵,Index Pointing at the Viewer
Objects,science,🧬,DNA
People & Body,person-resting,🛀,Person Taking Bath
Travel & Places,place-map,🌍,Globe Showing Europe-Africa
Animals & Nature,animal-mammal,🐇,Rabbit
People & Body,person-activity,🚵,Person Mountain Biking
Animals & Nature,sky-weather,☁️,Cloud
Travel & Places,transportation,🪂,Parachute
Symbols,religion-zodiac,♒️,Aquarius Sign
Objects,office,🖇️,Linked Paperclips
Smileys & Emotions,face,😕,Confused Face
Food & Drink,food-prepared,🍖,Meat on Bone
Symbols,transport-sign,🛃,Customs
People & Body,body-parts,🦴,Bone
People & Body,person,👶,Baby
Objects,stationery,📨,Incoming Envelope
Activities,sport,⛸️,Ice Skate
Objects,lock,🔓,Unlocked
Objects,household,🪣,Bucket
Symbols,alphanum,🔡,Input Latin Lowercase
Smileys & Emotions,face,🤫,Shushing Face
Activities,arts-crafts,🎭,Performing Arts
Travel & Places,transportation,⚓,Anchor
Objects,clothing,👟,Running Shoe
Animals & Nature,plant-flower,🌻,Sunflower
Symbols,arrow-av,⏹️,Stop Button
Animals & Nature,animal-mammal,🦊,Fox
Travel & Places,place-building,🏗️,Building Construction
Objects,musical-instrument,🪕,Banjo
Objects,technology,📞,Telephone Receiver
Food & Drink,food-produce,🍊,Tangerine
Objects,hotel,🛎️,Bellhop Bell
Activities,event,🎎,Japanese Dolls
People & Body,hands,👎,Thumbs Down
Objects,money,🪎,Treasure Chest
Animals & Nature,sky-weather,🌡️,Thermometer
Animals & Nature,animal-bug,🪱,Worm
Objects,tool,🔗,Link
Food & Drink,food-sweet,🍧,Shaved Ice
Travel & Places,place-other,🌇,Sunset
Smileys & Emotions,face,😫,Tired Face
Animals & Nature,animal-marine,🦈,Shark
Symbols,other-symbol,⚕️,Rod of Asclepius
Food & Drink,food-prepared,🥨,Pretzel
Activities,game,♦️,Diamond Suit
Animals & Nature,animal-bird,🐤,Baby Chick
Symbols,heart,🩶,Grey Heart
Animals & Nature,plant-other,🍂,Fallen Leaf
People & Body,person,💆,Person Getting Massage
Objects,stationery,📖,Open Book
Travel & Places,transportation,🛸,Flying Saucer
Smileys & Emotions,face,🫢,Face with Open Eyes and Hand Over Mouth
Animals & Nature,animal-mammal,🐴,Horse Face
Objects,clothing,🩴,Thong Sandal
Symbols,alphanum,🆚,Versus Button
People & Body,hands,👌,OK Hand
Symbols,geometric,🟣,Purple Circle
People & Body,person-activity,🏇,Horse Racing
Symbols,arrow-av,◀️,Reverse Button
Smileys & Emotions,face,🙄,Eye Roll
Food & Drink,food-produce,🥬,Leafy Green
Animals & Nature,sky-weather,🌘,Waning Crescent Moon
Symbols,religion-zodiac,⛎️,Ophiuchus Sign
Objects,writing,✒️,Black Nib
Activities,award-medal,🥇,First Place Medal
Symbols,emotion,💬,Speech Balloon
Food & Drink,drink,🍺,Beer Mug
Activities,sport,🛷,Sled
Travel & Places,transportation,🚑,Ambulance
Objects,technology,📸,Camera with Flash
Food & Drink,food-prepared,🥐,Croissant
Objects,household,🧴,Lotion Bottle
Travel & Places,place-building,🗼,Tokyo Tower
Smileys & Emotions,face-costume,🤡,Clown Face
Objects,time,⏳,Hourglass Not Done
Animals & Nature,animal-mammal,🐘,Elephant
Symbols,punctuation,‼️,Double Exclamation Mark
Objects,stationery,🏷️,Label
Smileys & Emotions,face,🫥,Dotted Line Face
People & Body,person,🧕,Woman with Headscarf
People & Body,body-parts,👀,Eyes
Objects,clothing,⛑️,Rescue Worker's Helmet
People & Body,person-fantasy,🧟,Zombie
Objects,tool,🧰,Toolbox
Travel & Places,transportation,🛳️,Passenger Ship
Activities,event,🎍,Pine Decoration
Symbols,arrow-av,⏩,Fast-Forward Button
Smileys & Emotions,face,🥶,Cold Face
Symbols,alphanum,🈴,Japanese 'Passing Grade' Button
Animals & Nature,animal-reptile,🦕,Sauropod
Animals & Nature,sky-weather,🌂,Closed Umbrella
People & Body,hands,👐,Open Hands
Symbols,warning,🚳,No Bicycles
Animals & Nature,animal-mammal,🐰,Rabbit Face
Objects,science,🧪,Test Tube
Food & Drink,food-prepared,🥩,Cut of Meat
People & Body,person-activity,⛹️,Person Bouncing Ball
Smileys & Emotions,face,🤩,Star-Struck
Activities,game,🪄,Magic Wand
Food & Drink,food-produce,🥑,Avocado
Objects,stationery,📬,Open Mailbox with Raised Flag
Objects,technology,📀,DVD
Travel & Places,transportation,🚃,Railway Car
Symbols,transport-sign,🚮,Litter in Bin Sign
People & Body,family,💏,Kiss
Symbols,religion-zodiac,♐️,Sagittarius Sign
Symbols,heart,💛,Yellow Heart
Objects,clothing,💄,Lipstick
Travel & Places,place-building,🏡,House with Garden
People & Body,person,🙋,Person Raising Hand
Travel & Places,place-other,🌁,Foggy
Animals & Nature,animal-marine,🦀,Crab
Animals & Nature,plant-other,🌲,Evergreen Tree
Smileys & Emotions,face,😛,Face with Tongue
Animals & Nature,animal-bird,🪽,Wing
Activities,sport,🏒,Ice Hockey
Objects,music,🎶,Musical Notes
Animals & Nature,animal-mammal,🦮,Guide Dog
Symbols,arrow-av,⏫,Fast Up Button
Symbols,other-symbol,🔰,Japanese Symbol for Beginner
People & Body,person-symbol,👤,Person in Silhouette
Animals & Nature,sky-weather,🌦️,Sun Behind Rain Cloud
Symbols,geometric,🔘,Radio Button
Objects,household,🛏️,Bed
Symbols,alphanum,🈁,Japanese 'Here' Button
People & Body,hands,🫰,Hand with Index Finger and Thumb Crossed
Travel & Places,transportation,🚝,Monorail
Objects,office,💼,Briefcase
Smileys & Emotions,face,😓,Downcast Face with Sweat
Food & Drink,food-prepared,🥞,Pancakes
Animals & Nature,animal-bug,🪲,Beetle
Smileys & Emotions,cat-face,😽,Kissing Cat
Food & Drink,drink,🧊,Ice
Objects,stationery,🗳️,Ballot Box with Ballot
Objects,tool,🧲,Magnet
Objects,other-object,🚬,Cigarette
Objects,clothing,👜,Handbag
People & Body,person,🫄,Pregnant Person
Travel & Places,place-geographic,🏕️,Camping
Animals & Nature,animal-mammal,🦔,Hedgehog
Smileys & Emotions,face,🫡,Saluting Face
Objects,sound,📢,Loudspeaker
Food & Drink,food-produce,🌶️,Hot Pepper
Objects,technology,💡,Light Bulb
Activities,event,🎁,Wrapped Gift
Objects,time,🕐,One O'Clock
Food & Drink,food-sweet,🍭,Lollipop
Travel & Places,transportation,🛻,Pickup Truck
People & Body,person-activity,🧖,Person in Steamy Room
Animals & Nature,sky-weather,⛅,Sun Behind Cloud
People & Body,body-parts,🦾,Mechanical Arm
Objects,money,💷,Pound Banknote
Symbols,arrow-av,🔁,Repeat Button
Smileys & Emotions,face,😚,Kissing Face with Closed Eyes
Travel & Places,place-building,🏠,House
Food & Drink,food-prepared,🥓,Bacon
People & Body,hands,🤙,Call Me Hand
Symbols,alphanum,🆕,NEW Button
Symbols,religion-zodiac,☦️,Orthodox Cross
Animals & Nature,plant-flower,🌸,Cherry Blossom
Objects,musical-instrument,🪗,Accordion
Animals & Nature,animal-mammal,🐻,Bear
Objects,stationery,📗,Green Book
Symbols,emotion,💋,Kiss Mark
Travel & Places,transportation,🛞,Wheel
Activities,game,🀄,Mahjong Red Dragon
Smileys & Emotions,face,😥,Sad but Relieved Face
Objects,clothing,🛍️,Shopping Bags
Activities,sport,⚾,Baseball
People & Body,person,💁,Person Tipping Hand
Symbols,heart,💔,Broken Heart
Objects,household,🫧,Bubbles
Food & Drink,food-produce,🥜,Peanuts
Smileys & Emotions,face,👿,Angry Face with Horns
Animals & Nature,sky-weather,⛄,Snowman Without Snow
Travel & Places,place-map,🌏,Globe Showing Asia-Australia
Objects,technology,🎞️,Film Frames
Animals & Nature,plant-other,🌱,Seedling
Food & Drink,food-prepared,🥣,Bowl with Spoon
Symbols,arrow-av,⏮️,Last Track Button
People & Body,person-fantasy,🧚,Fairy
Animals & Nature,animal-mammal,🦡,Badger
Travel & Places,transportation,🦼,Motorized Wheelchair
Objects,tool,⚙️,Gear
Food & Drink,dishware,🔪,Kitchen Knife
Symbols,geometric,💠,Diamond with a Dot
Animals & Nature,animal-bird,🦉,Owl
People & Body,hands,👇,Index Pointing Down
Flags,flag,🏴,Black Flag
Objects,science,🧫,Petri Dish
Symbols,alphanum,🈳,Japanese 'Vacancy' Button
Travel & Places,place-other,⛺,Tent
Animals & Nature,animal-marine,🐙,Octopus
Smileys & Emotions,face,🥲,Smiling Face with Tear
Objects,stationery,📭,Open Mailbox with Lowered Flag
Objects,clothing,🩳,Shorts
People & Body,person-activity,🏌️,Person Golfing
Travel & Places,place-building,⛩️,Shinto Shrine
Symbols,transport-sign,♿,Wheelchair Symbol
People & Body,person,🧏,Deaf Person
Symbols,other-symbol,📛,Name Badge
Food & Drink,drink,🥛,Glass of Milk
Travel & Places,transportation,🚊,Tram
Smileys & Emotions,face,😊,Smiling Face with Smiling Eyes
Animals & Nature,animal-mammal,🦌,Deer
Symbols,religion-zodiac,☸️,Wheel of Dharma
Activities,event,🧧,Red Envelope
Symbols,warning,☢️,Radioactive
Animals & Nature,sky-weather,🌪️,Tornado
Food & Drink,food-prepared,🧆,Falafel
Symbols,arrow-av,↪️,Arrow Curving Right
Food & Drink,food-produce,🍒,Cherries
Activities,sport,🎣,Fishing Pole
Objects,time,⏱️,Stopwatch
Smileys & Emotions,face,😌,Relieved Face
People & Body,hands,🖕,Middle Finger
People & Body,body-parts,👅,Tongue
Objects,technology,🔌,Electric Plug
Animals & Nature,animal-bug,🐜,Ant
Objects,clothing,🩲,Briefs
Symbols,alphanum,🆎,Blood Type - AB
Objects,stationery,📒,Ledger
Objects,household,🪤,Mouse Trap
Activities,game,🧸,Teddy Bear
Travel & Places,transportation,🚨,Police Car Light
Animals & Nature,sky-weather,🌊,Water Wave
Animals & Nature,animal-mammal,🐈,Cat
Smileys & Emotions,face,😧,Anguished Face
People & Body,person,🤷,Person Shrugging
Smileys & Emotions,face-costume,👻,Ghost
Objects,tool,🔩,Nut and Bolt
Travel & Places,place-building,🏭,Factory
Symbols,heart,💙,Blue Heart
Food & Drink,food-prepared,🫓,Flatbread
Smileys & Emotions,face,🥳,Partying Face
Activities,arts-crafts,🧶,Yarn
Travel & Places,transportation,🚋,Tram Car
People & Body,person-activity,🕺,Man Dancing
Objects,office,🗃️,Card File Box
Symbols,arrow-av,🔅,Dim Button
People & Body,hands,✍️,Writing Hand
Objects,clothing,🥼,Lab Coat
Animals & Nature,plant-other,🪴,Potted Plant
Symbols,geometric,🟧,Orange Square
Animals & Nature,animal-mammal,🦓,Zebra
Food & Drink,food-produce,🍍,Pineapple
Objects,stationery,📧,E-Mail
Food & Drink,food-sweet,🍫,Chocolate Bar
Animals & Nature,animal-reptile,🐍,Snake
Smileys & Emotions,face,🤭,Face with Hand Over Mouth
Symbols,alphanum,ℹ️,Information
Symbols,religion-zodiac,♓️,Pisces Sign
Objects,technology,🖱️,Computer Mouse
Animals & Nature,animal-bird,🦃,Turkey
People & Body,person,🫅,Person with Crown
Travel & Places,transportation,🚌,Bus
Symbols,emotion,🫯,Fight Cloud
Animals & Nature,sky-weather,☂️,Umbrella
Activities,sport,🥏,Flying Disc
Travel & Places,place-other,🎠,Carousel Horse
Food & Drink,food-prepared,🍠,Roasted Sweet Potato
Animals & Nature,animal-marine,🐠,Tropical Fish
Smileys & Emotions,face,😔,Pensive Face
Objects,money,💹,Chart Increasing with Yen
Food & Drink,drink,🥃,Tumbler Glass
Animals & Nature,animal-mammal,🦬,Bison
Smileys & Emotions,cat-face,🙀,Weary Cat
Objects,writing,✏️,Pencil
Objects,clothing,🧦,Socks
Objects,lock,🗝️,Old Key
Activities,event,🎑,Moon Viewing Ceremony
Objects,household,🛒,Shopping Cart
Symbols,arrow-av,↕️,Up-Down Arrow
Objects,music,🎧,Headphones
Travel & Places,place-building,🏚️,Derelict House
People & Body,hands,🫸,Rightwards Pushing Hand
Objects,science,🔭,Telescope
Smileys & Emotions,face,😴,Sleeping Face
Objects,stationery,📆,Tear-Off Calendar
Symbols,other-symbol,🫟,Splatter
Travel & Places,transportation,🏍️,Motorcycle
People & Body,person-fantasy,🤶,Mrs. Claus
Travel & Places,place-geographic,🗻,Mount Fuji
Objects,sound,🔇,Muted Speaker
Objects,tool,🪓,Axe
People & Body,body-parts,💪,Flexed Biceps
Animals & Nature,plant-flower,🥀,Wilted Flower
Objects,musical-instrument,🪉,Harp
Objects,time,🕖,Seven O'Clock
Activities,game,♥️,Heart Suit
Food & Drink,food-produce,🍈,Melon
Symbols,alphanum,🅾️,Blood Type - O
People & Body,person-activity,🏄,Person Surfing
Symbols,transport-sign,🚾,Water Closet
Smileys & Emotions,face,😆,Grinning Squinting Face
Animals & Nature,sky-weather,🌟,Glowing Star
Food & Drink,food-prepared,🍚,Cooked Rice
Objects,technology,💾,Floppy Disk
Animals & Nature,animal-mammal,🦛,Hippopotamus
People & Body,person,🧑,Person
Symbols,math,♾️,Infinity
Objects,other-object,🪬,Hamsa Amulet
Travel & Places,transportation,🛶,Canoe
Symbols,heart,💌,Love Letter
Objects,clothing,🪭,Folding Hand Fan
Smileys & Emotions,face,🥴,Woozy Face
Symbols,religion-zodiac,🛐,Place of Worship
Symbols,arrow-av,⏬,Fast Down Button
Objects,stationery,📔,Notebook with Decorative Cover
Animals & Nature,animal-bug,🪰,Fly
Activities,event,🧨,Firecracker
Activities,sport,🏐,Volleyball
People & Body,hands,🤲,Palms Up Together
Symbols,geometric,🟢,Green Circle
Animals & Nature,plant-other,🍁,Maple Leaf
Activities,award-medal,🥉,Third Place Medal
Animals & Nature,animal-mammal,🐩,Poodle
Smileys & Emotions,face,😤,Face with Steam From Nose
Travel & Places,place-building,🏪,Convenience Store
Travel & Places,transportation,🚄,High-Speed Train
Symbols,alphanum,🈸,Japanese 'Application' Button
Animals & Nature,sky-weather,☀️,Sun
Food & Drink,food-prepared,🍗,Poultry Leg
People & Body,person,🧒,Child
Symbols,warning,🚯,No Littering
Food & Drink,food-produce,🧅,Onion
Objects,household,🪞,Mirror
Animals & Nature,animal-bird,🐣,Hatching Chick
Objects,clothing,👔,Necktie
Smileys & Emotions,face,😩,Weary Face
Objects,technology,💿,Optical Disk
Objects,tool,🔨,Hammer
People & Body,person-symbol,🫂,People Hugging
Food & Drink,drink,🍾,Bottle with Popping Cork
People & Body,person-activity,🤸,Person Cartwheeling
Objects,stationery,📤,Outbox Tray
Animals & Nature,animal-mammal,🐅,Tiger
Symbols,arrow-av,🔀,Shuffle Tracks Button
People & Body,hands,🫷,Leftwards Pushing Hand
Travel & Places,transportation,🛤️,Railway Track
Smileys & Emotions,monkey-face,🙊,Speak-No-Evil Monkey
Travel & Places,place-other,🎪,Circus Tent
Animals & Nature,animal-marine,🦪,Oyster
Smileys & Emotions,face,😞,Disappointed Face
Activities,game,🎯,Bullseye
Food & Drink,food-prepared,🥚,Egg
Animals & Nature,sky-weather,☄️,Comet
People & Body,person,🕵️,Detective
Symbols,alphanum,🆓,FREE Button
People & Body,body-parts,🫦,Biting Lip
Symbols,religion-zodiac,♉️,Taurus Sign
Smileys & Emotions,face,🤑,Money-Mouth Face
Objects,clothing,💎,Gem Stone
Objects,time,🕔,Five O'Clock
Food & Drink,food-sweet,🍩,Doughnut
Travel & Places,transportation,🚢,Ship
Objects,office,📍,Round Pushpin
Symbols,gender,♀️,Female Symbol
Food & Drink,food-produce,🫘,Beans
Travel & Places,place-building,🏘️,Houses
